1	0.502232142857139
1001	0.925822331617809
2001	0.661111111111111
3001	0.77256558470431
4001	1.42245466823759
5001	0.858058513387789
6001	0.861417983498811
7001	1.32234738267408
8001	0.895831583662272
9001	0.444444444444443
10001	0.54214857651246
11001	1.21923937360179
12001	0.819946452476572
13001	0.528115184701335
14001	0.444444444444443
15001	0.703337349735193
16001	0.716666666666669
17001	0.655555555555551
18001	0.400000000000006
19001	0.288888888888891
20001	0.36388888888888
21001	0.803526588918018
22001	0.3888888888889
23001	0.50555555555556
24001	0.411111111111111
25001	0.461213603022898
26001	1.07132626754512
27001	1.27091058337344
28001	0.94800022437876
29001	0.983925404725127
30001	0.67448255898104
31001	0.879034741468601
32001	0.500111135807956
33001	0.105555555555554
34001	0.24444444444444
35001	0.714445188658189
36001	1.9094645507478
37001	0.338888888888889
38001	0.294444444444437
39001	0.305555555555557
40001	0.316666666666663
41001	0.355555555555554
42001	0.773942093541208
43001	0.13261452417332
44001	0.668747213553274
45001	0.689808633733861
46001	0.428336995521931
47001	0.936800894854585
48001	0.942522931919555
49001	0.473168559340905
50001	1.0853408867824
51001	1.18582749511887
52001	1.05418335558522
53001	0.24444444444444
54001	0.559327693677645
55001	0.61288165812347
56001	0.87222222222222
57001	0.80725961125583
58001	0.555555555555557
59001	0.879657217445583
60001	0.657161951436848
61001	0.928300624442457
62001	0.487302294497667
63001	1.38892793881969
64001	1.07388684203011
65001	0.829433687337115
66001	0.806811836962595
67001	0.719344225729103
68001	0.511287438533742
69001	1.17413547286908
70001	0.566074565684175
71001	0.730627098084568
72001	0.707296617277038
73001	0.283514467576509
74001	0.458266968452236
75001	0.322222222222223
76001	0.602813127930347
77001	0.300936246098971
78001	0.584242154462501
79001	0.544444444444451
80001	0.92922323614512
81001	1.05974375508144
82001	0.691321942446038
83001	1.32413015917734
84001	0.649999999999991
85001	0.256581883087904
86001	0.0666666666666771
87001	0.144444444444446
88001	0.144444444444446
89001	0.133333333333326
90001	0.18370073480294
91001	0.155555555555551
92001	0.133333333333326
93001	0.1111111111111
94001	0.222222222222229
95001	0.256181777678762
96001	0.161111111111111
97001	0
98001	0.086445366528352
99001	0.181036433582264
100001	0.179442606403853
101001	0.144733912268975
102001	0.0888888888888886
103001	0.0666666666666771
104001	0.1111111111111
105001	0.0890744606819851
106001	0.0999999999999943
107001	0.0777777777777828
108001	0
109001	0.0667853962600162
110001	0.579064587973278
111001	0.105555555555554
112001	0.602683647941788
113001	0.946337118681811
114001	0.577777777777783
115001	1.15414208771479
116001	0.938888888888883
117001	0.963445735335782
118001	1.45847250055667
119001	0.966881529228715
120001	0.864569388665771
121001	0.422222222222217
122001	1.12503196113526
123001	0.811111111111103
124001	0.405555555555566
125001	1.10865365771718
126001	0.947774547081195
127001	1.29444444444444
128001	1.1105530442547
129001	0.6111111111111
130001	0.155555555555551
131001	0.347685803293288
132001	0.356506238859183
133001	0
134001	0.0777777777777828
135001	0.0999999999999943
136001	0.0890744606819851
137001	0.0444444444444514
138001	0.133333333333326
139001	0.0666666666666771
140001	0.122467156535293
141001	0.224322126573767
142001	0.133333333333326
143001	0.117481203007515
144001	0
145001	0.11666666666666
146001	0.261750946758738
147001	0.216666666666669
148001	0.133333333333326
149001	0.177777777777777
150001	0.155555555555551
151001	0.18370073480294
152001	0.133333333333326
153001	0.144444444444446
154001	0.0666666666666771
155001	0.149999999999991
156001	0.184151785714278
